,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,AvgSpeed
1762,1,2011-09-23,62,48,55.0,-6.0,44,49.0,10.0,0.0,540.0,1748.0,0.0,5.9,7.0
1763,2,2011-09-23,62,48,55.0,-6.0,46,51.0,10.0,0.0,540.0,1748.0,0.02,4.1,6.4
1764,1,2011-09-24,62,51,57.0,-4.0,49,51.0,8.0,0.0,541.0,1746.0,0.14,3.6,4.6
1765,2,2011-09-24,63,51,57.0,-4.0,48,52.0,8.0,0.0,541.0,1746.0,0.07,2.9,5.3
1766,1,2011-09-25,64,51,58.0,-3.0,53,55.0,7.0,0.0,542.0,1744.0,0.08,4.1,5.5
1767,2,2011-09-25,65,53,59.0,-3.0,53,55.0,6.0,0.0,542.0,1744.0,0.23,4.7,5.8
1768,1,2011-09-26,60,53,57.0,-3.0,51,53.0,8.0,0.0,543.0,1742.0,1.21,8.8,15.4
1769,2,2011-09-26,63,53,58.0,-3.0,50,53.0,7.0,0.0,543.0,1742.0,0.9,8.1,12.4
1770,1,2011-09-27,63,54,59.0,-1.0,53,55.0,6.0,0.0,544.0,1741.0,0.31,4.3,8.3
1771,2,2011-09-27,63,54,59.0,-1.0,53,55.0,6.0,0.0,544.0,1741.0,0.25,2.4,7.1
1772,1,2011-09-28,63,53,58.0,-1.0,54,55.0,7.0,0.0,545.0,1739.0,0.77,6.5,7.0
1773,2,2011-09-28,64,53,59.0,-1.0,54,55.0,6.0,0.0,545.0,1739.0,0.15,5.7,6.7
1774,1,2011-09-29,66,49,58.0,-1.0,51,53.0,7.0,0.0,546.0,1737.0,0.06,11.7,13.5
1775,2,2011-09-29,66,51,59.0,-1.0,50,54.0,6.0,0.0,546.0,1737.0,0.09,11.2,12.7
1776,1,2011-09-30,57,45,51.0,-8.0,41,47.0,14.0,0.0,547.0,1735.0,0.09,14.6,15.0
1777,2,2011-09-30,58,47,53.0,-8.0,42,47.0,12.0,0.0,547.0,1735.0,0.17,15.4,16.3
1778,1,2011-10-01,56,42,49.0,-9.0,40,45.0,16.0,0.0,548.0,1734.0,0.001,9.6,10.3
1779,2,2011-10-01,56,44,50.0,-9.0,40,45.0,15.0,0.0,548.0,1734.0,0.001,10.7,11.2
1780,1,2011-10-02,66,41,54.0,-4.0,38,46.0,11.0,0.0,549.0,1732.0,0.0,4.7,5.4
1781,2,2011-10-02,65,41,53.0,-4.0,39,46.0,12.0,0.0,549.0,1732.0,0.0,4.1,4.6
1782,1,2011-10-03,69,44,57.0,0.0,45,50.0,8.0,0.0,550.0,1730.0,0.0,3.4,5.0
1783,2,2011-10-03,70,45,58.0,0.0,44,50.0,7.0,0.0,550.0,1730.0,0.0,3.6,4.1
1784,1,2011-10-04,76,43,60.0,3.0,47,52.0,5.0,0.0,552.0,1729.0,0.0,1.1,2.3
1785,2,2011-10-04,74,46,60.0,3.0,47,53.0,5.0,0.0,552.0,1729.0,0.0,0.7,1.7
1786,1,2011-10-05,80,49,65.0,8.0,48,55.0,0.0,0.0,553.0,1727.0,0.0,1.9,3.2
1787,2,2011-10-05,80,52,66.0,8.0,47,55.0,0.0,1.0,553.0,1727.0,0.0,1.3,2.9
1788,1,2011-10-06,81,50,66.0,10.0,51,58.0,0.0,1.0,554.0,1725.0,0.0,3.8,4.6
1789,2,2011-10-06,81,56,69.0,10.0,50,58.0,0.0,4.0,554.0,1725.0,0.0,3.9,4.6
1790,1,2011-10-07,84,54,69.0,13.0,53,59.0,0.0,4.0,555.0,1724.0,0.0,7.5,7.7
1791,2,2011-10-07,84,59,72.0,13.0,51,59.0,0.0,7.0,555.0,1724.0,0.0,6.4,6.8
1792,1,2011-10-08,82,54,68.0,12.0,54,60.0,0.0,3.0,556.0,1722.0,0.0,7.2,7.6
1793,2,2011-10-08,82,61,72.0,12.0,53,60.0,0.0,7.0,556.0,1722.0,0.0,6.3,6.9
1794,1,2011-10-09,80,52,66.0,11.0,51,58.0,0.0,1.0,557.0,1720.0,0.0,2.8,3.8
1795,2,2011-10-09,80,56,68.0,11.0,51,58.0,0.0,3.0,557.0,1720.0,0.0,3.1,3.8
1796,1,2011-10-10,76,54,65.0,10.0,51,57.0,0.0,0.0,558.0,1719.0,0.0,5.2,6.0
1797,2,2011-10-10,77,58,68.0,10.0,49,58.0,0.0,3.0,558.0,1719.0,0.0,5.9,6.4
1798,1,2011-10-11,79,57,68.0,14.0,54,60.0,0.0,3.0,559.0,1717.0,0.0,4.1,4.9
1799,2,2011-10-11,78,58,68.0,14.0,52,59.0,0.0,3.0,559.0,1717.0,0.0,3.8,4.6
1800,1,2011-10-12,78,55,67.0,13.0,52,58.0,0.0,2.0,600.0,1715.0,0.0,7.0,8.1
1801,2,2011-10-12,77,57,67.0,13.0,51,58.0,0.0,2.0,600.0,1715.0,0.0,6.0,6.8
1802,1,2011-10-13,66,52,59.0,6.0,55,58.0,6.0,0.0,602.0,1714.0,0.28,4.3,7.0
1803,2,2011-10-13,64,52,58.0,6.0,55,57.0,7.0,0.0,602.0,1714.0,0.49,2.8,6.0
1804,1,2011-10-14,62,48,55.0,2.0,41,48.0,10.0,0.0,603.0,1712.0,0.0,15.4,15.6
1805,2,2011-10-14,61,49,55.0,2.0,41,48.0,10.0,0.0,603.0,1712.0,0.0,15.1,15.3
1806,1,2011-10-15,62,47,55.0,2.0,36,46.0,10.0,0.0,604.0,1711.0,0.0,14.8,15.3
1807,2,2011-10-15,61,47,54.0,2.0,36,46.0,11.0,0.0,604.0,1711.0,0.0,14.9,15.1
1808,1,2011-10-16,62,48,55.0,3.0,39,46.0,10.0,0.0,605.0,1709.0,0.17,7.4,8.5
1809,2,2011-10-16,60,46,53.0,3.0,39,46.0,12.0,0.0,605.0,1709.0,0.12,6.7,8.1
1810,1,2011-10-17,59,41,50.0,-2.0,33,42.0,15.0,0.0,606.0,1707.0,0.0,10.2,10.4
1811,2,2011-10-17,57,40,49.0,-2.0,33,42.0,16.0,0.0,606.0,1707.0,0.0,11.2,11.3
1812,1,2011-10-18,54,41,48.0,-3.0,37,43.0,17.0,0.0,607.0,1706.0,0.06,6.4,8.5
1813,2,2011-10-18,54,40,47.0,-3.0,38,43.0,18.0,0.0,607.0,1706.0,0.02,5.3,7.2
1814,1,2011-10-19,49,44,47.0,-4.0,40,44.0,18.0,0.0,608.0,1704.0,0.85,17.1,18.0
1815,2,2011-10-19,49,44,47.0,-4.0,41,44.0,18.0,0.0,608.0,1704.0,0.84,19.6,19.9
1816,1,2011-10-20,47,43,45.0,-5.0,37,42.0,20.0,0.0,610.0,1703.0,0.08,15.8,16.1
1817,2,2011-10-20,46,42,44.0,-5.0,38,42.0,21.0,0.0,610.0,1703.0,0.07,14.4,14.9
1818,1,2011-10-21,55,38,47.0,-3.0,34,41.0,18.0,0.0,611.0,1701.0,0.0,4.6,5.4
1819,2,2011-10-21,54,37,46.0,-3.0,34,41.0,19.0,0.0,611.0,1701.0,0.0,4.3,5.7
1820,1,2011-10-22,66,34,50.0,0.0,37,44.0,15.0,0.0,612.0,1660.0,0.0,3.2,3.7
1821,2,2011-10-22,66,38,52.0,0.0,37,45.0,13.0,0.0,612.0,1660.0,0.0,3.7,3.9
1822,1,2011-10-23,68,38,53.0,4.0,41,48.0,12.0,0.0,613.0,1658.0,0.2,6.1,6.9
1823,2,2011-10-23,67,41,54.0,4.0,42,49.0,11.0,0.0,613.0,1658.0,0.22,5.9,6.9
1824,1,2011-10-24,63,45,54.0,5.0,39,46.0,11.0,0.0,614.0,1657.0,0.0,5.7,7.3
1825,2,2011-10-24,63,45,54.0,5.0,39,47.0,11.0,0.0,614.0,1657.0,0.06,5.0,7.1
1826,1,2011-10-25,74,45,60.0,12.0,46,53.0,5.0,0.0,616.0,1656.0,0.02,7.6,11.9
1827,2,2011-10-25,74,49,62.0,12.0,45,53.0,3.0,0.0,616.0,1656.0,0.13,9.0,10.8
1828,1,2011-10-26,53,47,50.0,2.0,42,46.0,15.0,0.0,617.0,1654.0,0.0,12.4,12.6
1829,2,2011-10-26,54,47,51.0,2.0,42,46.0,14.0,0.0,617.0,1654.0,0.0,13.9,14.2
1830,1,2011-10-27,53,39,46.0,-2.0,37,42.0,19.0,0.0,618.0,1653.0,0.12,3.6,5.8
1831,2,2011-10-27,51,38,45.0,-2.0,38,42.0,20.0,0.0,618.0,1653.0,0.16,3.5,6.9
1832,1,2011-10-28,55,35,45.0,-2.0,33,40.0,20.0,0.0,619.0,1651.0,0.03,4.9,5.6
1833,2,2011-10-28,54,36,45.0,-2.0,32,40.0,20.0,0.0,619.0,1651.0,0.0,5.2,5.7
1834,1,2011-10-29,55,34,45.0,-2.0,30,38.0,20.0,0.0,620.0,1650.0,0.0,4.6,5.2
1835,2,2011-10-29,54,36,45.0,-2.0,29,38.0,20.0,0.0,620.0,1650.0,0.0,3.8,4.8
1836,1,2011-10-30,57,33,45.0,-1.0,36,41.0,20.0,0.0,622.0,1649.0,0.17,10.6,11.1
1837,2,2011-10-30,57,37,47.0,-1.0,34,42.0,18.0,0.0,622.0,1649.0,0.11,10.6,11.2
1838,1,2011-10-31,53,36,45.0,-1.0,36,40.0,20.0,0.0,623.0,1647.0,0.0,3.9,4.8
1839,2,2011-10-31,53,39,46.0,-1.0,35,41.0,19.0,0.0,623.0,1647.0,0.0,4.4,5.1
1840,1,2012-05-01,65,49,57.0,4.0,52,55.0,8.0,0.0,448.0,1849.0,0.09,6.2,7.7
1841,2,2012-05-01,64,52,58.0,4.0,53,56.0,7.0,0.0,448.0,1849.0,0.32,5.5,6.3
1842,1,2012-05-02,80,58,69.0,15.0,60,64.0,0.0,4.0,447.0,1850.0,0.0,8.1,10.1
1843,2,2012-05-02,78,60,69.0,15.0,60,64.0,0.0,4.0,447.0,1850.0,0.001,7.5,9.6
1844,1,2012-05-03,86,66,76.0,22.0,65,69.0,0.0,11.0,446.0,1851.0,1.34,10.8,12.0
1845,2,2012-05-03,86,69,78.0,22.0,64,69.0,0.0,13.0,446.0,1851.0,0.07,12.8,13.3
1846,1,2012-05-04,73,55,64.0,10.0,55,58.0,1.0,0.0,444.0,1852.0,0.28,5.2,9.2
1847,2,2012-05-04,72,51,62.0,10.0,55,58.0,3.0,0.0,444.0,1852.0,0.28,6.8,10.0
1848,1,2012-05-05,60,52,56.0,1.0,52,54.0,9.0,0.0,443.0,1853.0,0.001,8.0,8.3
1849,2,2012-05-05,63,53,58.0,1.0,54,56.0,7.0,0.0,443.0,1853.0,0.0,7.4,7.7
1850,1,2012-05-06,70,51,61.0,6.0,53,56.0,4.0,0.0,442.0,1855.0,0.8,5.0,8.5
1851,2,2012-05-06,73,54,64.0,6.0,54,57.0,1.0,0.0,442.0,1855.0,0.4,3.4,7.2
1852,1,2012-05-07,64,52,58.0,3.0,55,57.0,7.0,0.0,441.0,1856.0,0.47,2.3,5.4
1853,2,2012-05-07,61,54,58.0,3.0,56,57.0,7.0,0.0,441.0,1856.0,0.59,1.4,5.1
1854,1,2012-05-08,70,52,61.0,5.0,45,53.0,4.0,0.0,439.0,1857.0,0.0,8.3,8.9
1855,2,2012-05-08,70,51,61.0,5.0,45,53.0,4.0,0.0,439.0,1857.0,0.01,8.4,8.9
1856,1,2012-05-09,60,47,54.0,-2.0,43,49.0,11.0,0.0,438.0,1858.0,0.06,4.2,7.6
1857,2,2012-05-09,60,46,53.0,-2.0,43,48.0,12.0,0.0,438.0,1858.0,0.001,3.9,7.8
1858,1,2012-05-10,67,46,57.0,1.0,34,46.0,8.0,0.0,437.0,1859.0,0.0,3.2,7.5
1859,2,2012-05-10,65,45,55.0,1.0,33,46.0,10.0,0.0,437.0,1859.0,0.0,2.8,5.9
1860,1,2012-05-11,78,43,61.0,4.0,40,52.0,4.0,0.0,436.0,1860.0,0.0,9.3,9.5
1861,2,2012-05-11,78,48,63.0,4.0,38,52.0,2.0,0.0,436.0,1860.0,0.0,9.3,9.8
1862,1,2012-05-12,69,53,61.0,4.0,42,51.0,4.0,0.0,435.0,1901.0,0.03,5.7,9.3
1863,2,2012-05-12,67,51,59.0,4.0,45,51.0,6.0,0.0,435.0,1901.0,0.25,5.4,8.8
1864,1,2012-05-13,72,50,61.0,3.0,31,48.0,4.0,0.0,434.0,1902.0,0.0,7.4,7.8
1865,2,2012-05-13,69,53,61.0,3.0,33,48.0,4.0,0.0,434.0,1902.0,0.0,8.4,9.1
1866,1,2012-05-14,82,43,63.0,5.0,36,51.0,2.0,0.0,433.0,1903.0,0.0,2.5,5.2
1867,2,2012-05-14,78,46,62.0,5.0,36,51.0,3.0,0.0,433.0,1903.0,0.0,1.8,4.5
1868,1,2012-05-15,86,57,72.0,14.0,45,57.0,0.0,7.0,432.0,1904.0,0.05,6.9,12.6
1869,2,2012-05-15,84,56,70.0,14.0,44,56.0,0.0,5.0,432.0,1904.0,0.001,9.1,11.8
1870,1,2012-05-16,65,50,58.0,-1.0,33,46.0,7.0,0.0,431.0,1905.0,0.0,9.6,10.5
1871,2,2012-05-16,63,52,58.0,-1.0,33,46.0,7.0,0.0,431.0,1905.0,0.0,11.6,12.6
1872,1,2012-05-17,74,45,60.0,1.0,39,50.0,5.0,0.0,430.0,1906.0,0.0,5.3,5.8
1873,2,2012-05-17,71,49,60.0,1.0,40,51.0,5.0,0.0,430.0,1906.0,0.0,5.3,6.1
1874,1,2012-05-18,85,53,69.0,9.0,41,54.0,0.0,4.0,429.0,1907.0,0.0,8.7,9.2
1875,2,2012-05-18,85,57,71.0,9.0,38,54.0,0.0,6.0,429.0,1907.0,0.0,7.4,8.4
1876,1,2012-05-19,92,59,76.0,16.0,53,62.0,0.0,11.0,428.0,1908.0,0.0,8.2,9.1
1877,2,2012-05-19,91,64,78.0,16.0,52,62.0,0.0,13.0,428.0,1908.0,0.0,7.3,8.6
1878,1,2012-05-20,93,65,79.0,18.0,57,65.0,0.0,14.0,427.0,1909.0,0.14,8.2,11.6
1879,2,2012-05-20,92,65,79.0,18.0,57,65.0,0.0,14.0,427.0,1909.0,0.14,9.4,10.9
1880,1,2012-05-21,67,54,61.0,0.0,44,52.0,4.0,0.0,426.0,1910.0,0.0,11.6,12.6
1881,2,2012-05-21,65,54,60.0,0.0,44,52.0,5.0,0.0,426.0,1910.0,0.0,12.5,13.6
1882,1,2012-05-22,71,50,61.0,0.0,41,51.0,4.0,0.0,425.0,1911.0,0.0,6.1,7.2
1883,2,2012-05-22,68,49,59.0,0.0,42,51.0,6.0,0.0,425.0,1911.0,0.0,5.9,7.9
1884,1,2012-05-23,82,47,65.0,4.0,42,54.0,0.0,0.0,425.0,1912.0,0.0,6.6,6.9
1885,2,2012-05-23,82,49,66.0,4.0,41,54.0,0.0,1.0,425.0,1912.0,0.0,5.9,6.6
1886,1,2012-05-24,90,64,77.0,15.0,53,63.0,0.0,12.0,424.0,1913.0,0.0,17.5,17.7
1887,2,2012-05-24,90,67,79.0,15.0,52,63.0,0.0,14.0,424.0,1913.0,0.0,15.1,15.2
1888,1,2012-05-25,83,65,74.0,12.0,49,59.0,0.0,9.0,423.0,1914.0,0.0,3.4,10.0
1889,2,2012-05-25,80,67,74.0,12.0,49,59.0,0.0,9.0,423.0,1914.0,0.0,4.3,10.8
1890,1,2012-05-26,86,60,73.0,11.0,54,61.0,0.0,8.0,422.0,1915.0,0.001,9.6,11.2
1891,2,2012-05-26,82,63,73.0,11.0,54,62.0,0.0,8.0,422.0,1915.0,0.0,10.4,11.3
1892,1,2012-05-27,97,70,84.0,22.0,59,68.0,0.0,19.0,422.0,1916.0,0.0,8.7,10.1
1893,2,2012-05-27,97,73,85.0,22.0,58,68.0,0.0,20.0,422.0,1916.0,0.0,9.4,10.7
1894,1,2012-05-28,95,77,86.0,23.0,60,69.0,0.0,21.0,421.0,1916.0,0.001,13.4,14.0
1895,2,2012-05-28,94,74,84.0,23.0,60,68.0,0.0,19.0,421.0,1916.0,0.02,14.2,14.9
1896,1,2012-05-29,85,61,73.0,9.0,46,59.0,0.0,8.0,421.0,1917.0,0.0,11.1,12.2
1897,2,2012-05-29,85,64,75.0,9.0,45,59.0,0.0,10.0,421.0,1917.0,0.001,10.2,11.5
1898,1,2012-05-30,70,53,62.0,-2.0,46,53.0,3.0,0.0,420.0,1918.0,0.0,5.4,9.6
1899,2,2012-05-30,69,53,61.0,-2.0,46,53.0,4.0,0.0,420.0,1918.0,0.0,5.9,10.4
1900,1,2012-05-31,54,47,51.0,-13.0,45,48.0,14.0,0.0,420.0,1919.0,1.12,10.3,11.0
1901,2,2012-05-31,55,49,52.0,-13.0,45,48.0,13.0,0.0,420.0,1919.0,0.97,12.4,13.0
1902,1,2012-06-01,65,49,57.0,-7.0,43,49.0,8.0,0.0,419.0,1920.0,0.01,7.3,9.9
1903,2,2012-06-01,64,49,57.0,-7.0,44,49.0,8.0,0.0,419.0,1920.0,0.03,9.0,10.8
1904,1,2012-06-02,76,49,63.0,-1.0,46,55.0,2.0,0.0,419.0,1920.0,0.0,10.6,10.8
1905,2,2012-06-02,74,49,62.0,-1.0,47,55.0,3.0,0.0,419.0,1920.0,0.0,11.7,12.2
1906,1,2012-06-03,81,57,69.0,5.0,48,58.0,0.0,4.0,418.0,1921.0,0.001,9.5,9.7
1907,2,2012-06-03,80,56,68.0,5.0,48,58.0,0.0,3.0,418.0,1921.0,0.001,8.6,9.5
1908,1,2012-06-04,75,59,67.0,3.0,47,56.0,0.0,2.0,418.0,1922.0,0.001,7.5,8.2
1909,2,2012-06-04,74,59,67.0,3.0,47,56.0,0.0,2.0,418.0,1922.0,0.0,7.9,9.1
1910,1,2012-06-05,70,57,64.0,-1.0,49,56.0,1.0,0.0,417.0,1923.0,0.0,8.9,9.2
1911,2,2012-06-05,69,57,63.0,-1.0,49,56.0,2.0,0.0,417.0,1923.0,0.0,9.6,10.1
1912,1,2012-06-06,76,52,64.0,-2.0,46,55.0,1.0,0.0,417.0,1923.0,0.0,6.2,6.5
1913,2,2012-06-06,74,56,65.0,-2.0,47,56.0,0.0,0.0,417.0,1923.0,0.0,5.7,6.0
1914,1,2012-06-07,82,54,68.0,2.0,44,56.0,0.0,3.0,417.0,1924.0,0.0,2.2,4.5
1915,2,2012-06-07,78,54,66.0,2.0,45,56.0,0.0,1.0,417.0,1924.0,0.0,3.3,6.0
1916,1,2012-06-08,88,54,71.0,5.0,49,60.0,0.0,6.0,417.0,1925.0,0.0,7.2,7.7
1917,2,2012-06-08,87,59,73.0,5.0,48,60.0,0.0,8.0,417.0,1925.0,0.0,6.6,7.2
1918,1,2012-06-09,90,65,78.0,12.0,50,62.0,0.0,13.0,416.0,1925.0,0.0,9.3,10.1
1919,2,2012-06-09,89,66,78.0,12.0,50,62.0,0.0,13.0,416.0,1925.0,0.0,9.4,10.4
1920,1,2012-06-10,93,67,80.0,13.0,56,66.0,0.0,15.0,416.0,1926.0,0.0,11.9,12.3
1921,2,2012-06-10,92,71,82.0,13.0,55,65.0,0.0,17.0,416.0,1926.0,0.0,10.4,10.8
1922,1,2012-06-11,90,70,80.0,13.0,62,68.0,0.0,15.0,416.0,1926.0,0.001,8.9,11.1
1923,2,2012-06-11,90,72,81.0,13.0,63,69.0,0.0,16.0,416.0,1926.0,0.0,9.4,11.1
1924,1,2012-06-12,78,59,69.0,1.0,46,57.0,0.0,4.0,416.0,1927.0,0.0,7.0,10.5
1925,2,2012-06-12,77,62,70.0,1.0,47,57.0,0.0,5.0,416.0,1927.0,0.0,6.0,10.9
1926,1,2012-06-13,72,54,63.0,-5.0,45,55.0,2.0,0.0,416.0,1927.0,0.0,7.2,7.5
1927,2,2012-06-13,71,57,64.0,-5.0,45,55.0,1.0,0.0,416.0,1927.0,0.0,8.3,8.4
1928,1,2012-06-14,87,56,72.0,4.0,48,59.0,0.0,7.0,416.0,1928.0,0.0,7.9,9.0
1929,2,2012-06-14,86,60,73.0,4.0,48,59.0,0.0,8.0,416.0,1928.0,0.0,7.3,8.4
1930,1,2012-06-15,94,59,77.0,9.0,49,62.0,0.0,12.0,416.0,1928.0,0.0,8.2,9.7
1931,2,2012-06-15,93,67,80.0,9.0,48,61.0,0.0,15.0,416.0,1928.0,0.0,7.4,8.6
1932,1,2012-06-16,94,69,82.0,13.0,60,68.0,0.0,17.0,416.0,1929.0,0.31,10.0,11.3
1933,2,2012-06-16,94,69,82.0,13.0,60,68.0,0.0,17.0,416.0,1929.0,0.38,11.9,12.7
1934,1,2012-06-17,87,69,78.0,9.0,59,66.0,0.0,13.0,416.0,1929.0,0.11,5.7,7.1
1935,2,2012-06-17,85,68,77.0,9.0,59,66.0,0.0,12.0,416.0,1929.0,0.15,5.3,7.8
1936,1,2012-06-18,94,69,82.0,12.0,65,71.0,0.0,17.0,416.0,1929.0,0.0,16.8,17.2
1937,2,2012-06-18,92,72,82.0,12.0,65,71.0,0.0,17.0,416.0,1929.0,0.0,16.9,17.3
1938,1,2012-06-19,95,78,87.0,17.0,65,72.0,0.0,22.0,416.0,1930.0,0.0,14.9,15.5
1939,2,2012-06-19,94,75,85.0,17.0,65,71.0,0.0,20.0,416.0,1930.0,0.0,13.6,13.9
1940,1,2012-06-20,95,77,86.0,16.0,62,71.0,0.0,21.0,416.0,1930.0,0.0,15.2,15.4
1941,2,2012-06-20,93,76,85.0,16.0,62,70.0,0.0,20.0,416.0,1930.0,0.0,14.8,15.0
1942,1,2012-06-21,85,70,78.0,8.0,59,66.0,0.0,13.0,416.0,1930.0,0.01,7.5,9.8
1943,2,2012-06-21,83,70,77.0,8.0,60,67.0,0.0,12.0,416.0,1930.0,0.03,7.2,9.4
1944,1,2012-06-22,87,64,76.0,6.0,52,62.0,0.0,11.0,417.0,1931.0,0.0,2.6,6.6
1945,2,2012-06-22,83,63,73.0,6.0,52,62.0,0.0,8.0,417.0,1931.0,0.0,1.7,5.4
1946,1,2012-06-23,87,62,75.0,5.0,55,64.0,0.0,10.0,417.0,1931.0,0.0,3.2,5.7
1947,2,2012-06-23,86,63,75.0,5.0,55,63.0,0.0,10.0,417.0,1931.0,0.0,3.0,4.8
1948,1,2012-06-24,94,65,80.0,9.0,57,65.0,0.0,15.0,417.0,1931.0,0.0,3.1,7.0
1949,2,2012-06-24,92,70,81.0,9.0,58,66.0,0.0,16.0,417.0,1931.0,0.0,1.7,8.2
1950,1,2012-06-25,76,60,68.0,-3.0,49,58.0,0.0,3.0,417.0,1931.0,0.0,13.6,14.0
1951,2,2012-06-25,74,63,69.0,-3.0,48,58.0,0.0,4.0,417.0,1931.0,0.0,15.4,15.7
1952,1,2012-06-26,83,56,70.0,-1.0,50,59.0,0.0,5.0,418.0,1931.0,0.0,3.5,4.9
1953,2,2012-06-26,81,63,72.0,-1.0,51,60.0,0.0,7.0,418.0,1931.0,0.0,5.6,6.7
1954,1,2012-06-27,92,57,75.0,4.0,51,63.0,0.0,10.0,418.0,1931.0,0.0,12.1,12.4
1955,2,2012-06-27,90,64,77.0,4.0,51,63.0,0.0,12.0,418.0,1931.0,0.0,11.3,11.6
1956,1,2012-06-28,100,76,88.0,17.0,69,74.0,0.0,23.0,419.0,1931.0,0.04,6.4,8.4
1957,2,2012-06-28,101,77,89.0,17.0,68,74.0,0.0,24.0,419.0,1931.0,0.16,8.4,11.2
1958,1,2012-06-29,88,69,79.0,8.0,61,67.0,0.0,14.0,419.0,1931.0,0.42,2.4,6.9
1959,2,2012-06-29,88,70,79.0,8.0,62,69.0,0.0,14.0,419.0,1931.0,0.28,1.8,8.3
1960,1,2012-06-30,92,69,81.0,9.0,67,72.0,0.0,16.0,419.0,1931.0,0.0,6.0,6.6
1961,2,2012-06-30,89,70,80.0,9.0,68,72.0,0.0,15.0,419.0,1931.0,0.001,6.9,7.4
1962,1,2012-07-01,91,68,80.0,8.0,67,71.0,0.0,15.0,420.0,1931.0,0.001,3.1,5.4
1963,2,2012-07-01,90,66,78.0,8.0,68,72.0,0.0,13.0,420.0,1931.0,0.56,2.8,5.6
1964,1,2012-07-02,98,71,85.0,13.0,69,74.0,0.0,20.0,420.0,1931.0,0.0,4.4,5.2
1965,2,2012-07-02,97,74,86.0,13.0,69,74.0,0.0,21.0,420.0,1931.0,0.0,5.8,6.3
1966,1,2012-07-03,96,77,87.0,15.0,67,74.0,0.0,22.0,421.0,1931.0,0.0,9.4,9.9
1967,2,2012-07-03,95,77,86.0,15.0,67,73.0,0.0,21.0,421.0,1931.0,0.0,9.7,10.1
1968,1,2012-07-04,102,79,91.0,19.0,68,75.0,0.0,26.0,422.0,1930.0,0.0,9.4,9.6
1969,2,2012-07-04,101,80,91.0,19.0,68,75.0,0.0,26.0,422.0,1930.0,0.0,8.2,8.9
1970,1,2012-07-05,103,79,91.0,19.0,69,75.0,0.0,26.0,422.0,1930.0,0.28,5.5,7.5
1971,2,2012-07-05,102,79,91.0,19.0,68,75.0,0.0,26.0,422.0,1930.0,0.001,4.1,7.0
1972,1,2012-07-06,103,82,93.0,21.0,71,77.0,0.0,28.0,423.0,1930.0,0.0,6.5,7.3
1973,2,2012-07-06,104,83,94.0,21.0,71,77.0,0.0,29.0,423.0,1930.0,0.0,4.9,6.9
1974,1,2012-07-07,98,73,86.0,14.0,67,72.0,0.0,21.0,423.0,1930.0,0.0,7.9,11.9
1975,2,2012-07-07,98,74,86.0,14.0,68,73.0,0.0,21.0,423.0,1930.0,0.0,7.6,10.8
1976,1,2012-07-08,85,68,77.0,4.0,56,65.0,0.0,12.0,424.0,1929.0,0.0,11.3,11.5
1977,2,2012-07-08,85,74,80.0,4.0,56,65.0,0.0,15.0,424.0,1929.0,0.0,12.7,13.1
1978,1,2012-07-09,91,66,79.0,6.0,57,65.0,0.0,14.0,425.0,1929.0,0.0,4.7,6.8
1979,2,2012-07-09,88,68,78.0,6.0,59,66.0,0.0,13.0,425.0,1929.0,0.0,4.9,6.9
1980,1,2012-07-10,83,67,75.0,2.0,55,64.0,0.0,10.0,425.0,1929.0,0.0,9.9,10.1
1981,2,2012-07-10,82,71,77.0,2.0,56,64.0,0.0,12.0,425.0,1929.0,0.0,10.8,11.1
1982,1,2012-07-11,87,64,76.0,3.0,57,65.0,0.0,11.0,426.0,1928.0,0.0,5.8,8.1
1983,2,2012-07-11,86,69,78.0,3.0,57,65.0,0.0,13.0,426.0,1928.0,0.0,7.3,8.8
1984,1,2012-07-12,91,66,79.0,6.0,54,65.0,0.0,14.0,427.0,1928.0,0.0,6.4,8.0
1985,2,2012-07-12,90,71,81.0,6.0,53,64.0,0.0,16.0,427.0,1928.0,0.0,8.1,9.4
1986,1,2012-07-13,93,70,82.0,9.0,63,69.0,0.0,17.0,428.0,1927.0,0.28,3.4,6.2
1987,2,2012-07-13,93,73,83.0,9.0,63,69.0,0.0,18.0,428.0,1927.0,0.001,3.2,6.6
1988,1,2012-07-14,90,70,80.0,7.0,65,70.0,0.0,15.0,428.0,1927.0,0.001,2.0,6.4
1989,2,2012-07-14,89,71,80.0,7.0,66,70.0,0.0,15.0,428.0,1927.0,0.001,1.1,4.9
1990,1,2012-07-15,95,71,83.0,9.0,66,71.0,0.0,18.0,429.0,1926.0,0.0,2.2,7.4
1991,2,2012-07-15,95,70,83.0,9.0,66,72.0,0.0,18.0,429.0,1926.0,0.0,2.1,6.8
1992,1,2012-07-16,97,72,85.0,11.0,66,72.0,0.0,20.0,430.0,1925.0,0.0,7.1,7.6
1993,2,2012-07-16,98,77,88.0,11.0,65,73.0,0.0,23.0,430.0,1925.0,0.0,8.6,9.2
1994,1,2012-07-17,99,79,89.0,15.0,67,74.0,0.0,24.0,431.0,1925.0,0.0,8.6,9.8
1995,2,2012-07-17,99,80,90.0,15.0,66,74.0,0.0,25.0,431.0,1925.0,0.0,8.9,9.4
